"IndivYr","Date","AvgGShrub"
"141160-14",2014-07-28,2.50650726565146
"141160-14",2014-07-29,2.52184607574618
"141160-14",2014-07-30,2.3052063652315
"141160-14",2014-07-31,2.59458544127641
"141160-14",2014-08-01,2.34012384152682
"141160-14",2014-08-02,2.61828381150201
"141160-14",2014-08-03,2.52931077808187
"141160-14",2014-08-04,2.09241249469961
"141160-14",2014-08-05,1.95638486815656
"141160-14",2014-08-06,2.03197196345538
"141160-14",2014-08-07,2.20485946762301
"141160-14",2014-08-08,1.27984854967096
"141160-14",2014-08-09,1.33139209768908
"141160-14",2014-08-10,2.44635024799186
"141160-14",2014-08-11,1.77965278265309
"141160-14",2014-08-12,1.32386380673109
"141160-14",2014-08-13,1.91812300029378
"141160-14",2014-08-14,0.692286905431767
"141160-14",2014-08-15,1.13053894410099
"141160-14",2014-08-16,1.90134877749939
"141160-14",2014-08-17,1.8633434610406
"141160-14",2014-08-18,2.16458765357073
"141160-14",2014-08-19,1.5222512021449
"141160-14",2014-08-20,2.15174175634399
"141160-14",2014-08-21,2.36091634072237
"141160-14",2014-08-22,1.98167801553161
"141160-14",2014-08-23,0.965618929626722
"141160-14",2014-08-24,1.55686944309587
"141160-14",2014-08-25,1.83478986113962
"141160-14",2014-08-26,1.45564220869132
"141160-14",2014-08-27,0.737895456726724
"141160-14",2014-08-28,1.386594862874
"141160-14",2014-08-29,1.54657156118684
"141160-14",2014-08-30,1.77510387024974
"141160-14",2014-08-31,0.513271118244851
"141490-14",2014-07-01,-0.584725399855979
"141490-14",2014-07-02,-0.701826070905255
"141490-14",2014-07-03,-0.787750146850409
"141490-14",2014-07-04,-1.06186335124829
"141490-14",2014-07-05,-0.406014414993146
"141490-14",2014-07-06,-0.633144721011419
"141490-14",2014-07-07,-0.952427503721164
"141490-14",2014-07-08,-0.869127199239174
"141490-14",2014-07-09,-0.0801758478610799
"141490-14",2014-07-10,-0.0759332411689957
"141490-14",2014-07-11,0.358130557066019
"141490-14",2014-07-12,1.15109587496857
"141490-14",2014-07-13,0.513163307091724
"141490-14",2014-07-14,0.663193041318433
"141490-14",2014-07-15,0.800161328537489
"141490-14",2014-07-16,-0.313868677400394
"141490-14",2014-07-17,0.52752787582188
"141490-14",2014-07-18,-0.850406739777111
"141490-14",2014-07-19,-0.587761557744755
"141490-14",2014-07-20,-0.348344014007653
"141490-14",2014-07-21,-0.889545746799038
"141490-14",2014-07-22,-0.973355048669074
"141490-14",2014-07-23,-1.01127915129264
"141490-14",2014-07-24,-0.828707073438671
"141490-14",2014-07-25,-1.09115621311122
"141490-14",2014-07-26,-0.13865225153141
"141490-14",2014-07-27,2.02395749093347
"141490-14",2014-07-28,1.45332885933885
"141490-14",2014-07-29,-1.10676958143419
"141490-14",2014-07-30,-1.01811437949753
"141490-14",2014-07-31,-0.404160281963736
"141490-14",2014-08-01,-0.310773585992373
"141490-14",2014-08-02,-0.988597614243616
"141490-14",2014-08-03,-0.588474723031411
"141490-14",2014-08-04,-0.843552101458652
"141490-14",2014-08-05,-0.715075291313269
"141490-14",2014-08-06,-0.989314487339434
"141490-14",2014-08-07,-1.13777931083778
"141490-14",2014-08-08,-0.509483027934172
"141490-14",2014-08-09,-0.331003000972047
"141490-14",2014-08-10,-0.433448083895908
"141490-14",2014-08-11,-0.0838067423902129
"141490-14",2014-08-12,-0.207945691453459
"141490-14",2014-08-13,-0.662606412726716
"141490-14",2014-08-14,-0.555994578525337
"141490-14",2014-08-15,-0.783155630831057
"141490-14",2014-08-16,-0.757758504672563
"141490-14",2014-08-17,-0.953545306571535
"141490-14",2014-08-18,-0.603032662795486
"141490-14",2014-08-19,-0.697041257377011
"141490-14",2014-08-20,-0.422838373837635
"141490-14",2014-08-21,-0.746519419930343
"141490-14",2014-08-22,-1.03063038312715
"141490-14",2014-08-23,-0.934927770498701
"141490-14",2014-08-24,-0.312486421806447
"141490-14",2014-08-25,-0.389909039323667
"141490-14",2014-08-26,0.69718448256952
"141490-14",2014-08-27,1.73434756451741
"141490-14",2014-08-28,1.12643862428177
"141490-14",2014-08-29,-0.358502477488818
"141490-14",2014-08-30,-0.542864377890762
"141490-14",2014-08-31,-0.748725875214568
"140040-15",2015-07-01,1.07499201811667
"140040-15",2015-07-02,0.00791845079275617
"140040-15",2015-07-03,0.402042070247454
"140040-15",2015-07-04,2.0793762614865
"140040-15",2015-07-05,1.44783936400494
"140040-15",2015-07-06,1.8774918849033
"140040-15",2015-07-07,2.05783576656555
"140040-15",2015-07-08,2.07622637804122
"140040-15",2015-07-09,1.88813644925639
"140040-15",2015-07-10,1.46672224338057
"140040-15",2015-07-11,0.390448560436279
"140040-15",2015-07-12,0.792151013515539
"140040-15",2015-07-13,1.00212045261696
"140040-15",2015-07-14,0.874994633756251
"140040-15",2015-07-15,0.706049118317227
"140040-15",2015-07-16,0.600015187016708
"140040-15",2015-07-17,0.660292417488515
"140040-15",2015-07-18,0.423949858396268
"140040-15",2015-07-19,0.377952398827763
"140040-15",2015-07-20,0.747475823698871
"140040-15",2015-07-21,1.01475596412073
"140040-15",2015-07-22,1.18170283484026
"140040-15",2015-07-23,0.910695370939219
"140040-15",2015-07-24,1.15333097477672
"140040-15",2015-07-25,0.801104335527462
"140040-15",2015-07-26,1.12641605041587
"140040-15",2015-07-27,0.685395026865215
"140040-15",2015-07-28,0.668090969626675
"140040-15",2015-07-29,1.77755046695572
"140040-15",2015-07-30,1.19932410447182
"140040-15",2015-07-31,0.836467912279652
"140040-15",2015-08-01,1.26684709706708
"140040-15",2015-08-02,1.58181745750919
"140040-15",2015-08-03,2.00617447290757
"140040-15",2015-08-04,1.77972040803292
"140040-15",2015-08-05,1.68432523836362
"140040-15",2015-08-06,1.81401063968259
"140040-15",2015-08-07,0.801552242356398
"140040-15",2015-08-08,0.250613410736985
"140040-15",2015-08-09,2.20810831567402
"140040-15",2015-08-10,1.51410217222175
"140040-15",2015-08-11,1.1338709758351
"140040-15",2015-08-12,0.738597950486722
"140040-15",2015-08-13,0.379720857318208
"140040-15",2015-08-14,0.627640561464956
"140040-15",2015-08-15,1.63325960913269
"140040-15",2015-08-16,1.16641478216435
"140040-15",2015-08-17,0.369277437075327
"140040-15",2015-08-18,1.38136461795218
"140040-15",2015-08-19,1.77231628475211
"140040-15",2015-08-20,1.00796111363642
"140040-15",2015-08-21,0.677306248135701
"140040-15",2015-08-22,0.293091711175136
"140040-15",2015-08-23,0.199186949042999
"140040-15",2015-08-24,-0.0863680727839768
"140040-15",2015-08-25,-0.0682263009662775
"140040-15",2015-08-26,0.62763841915849
"140040-15",2015-08-27,1.37594058010449
"140040-15",2015-08-28,0.873062563690697
"140040-15",2015-08-29,1.25911872412791
"140040-15",2015-08-30,1.96996831801869
"140040-15",2015-08-31,1.53770571032164
"140050-15",2015-07-01,-0.35162915805087
"140050-15",2015-07-02,-0.98982730967298
"140050-15",2015-07-03,-0.244992745765738
"140050-15",2015-07-04,-0.756619132310733
"140050-15",2015-07-05,0.610206553719692
"140050-15",2015-07-06,0.805086070228721
"140050-15",2015-07-07,0.995509257031054
"140050-15",2015-07-08,1.70484758154021
"140050-15",2015-07-09,1.88182437712739
"140050-15",2015-07-10,1.29372678814855
"140050-15",2015-07-11,0.222077622151031
"140050-15",2015-07-12,0.671123797625398
"140050-15",2015-07-13,0.858125474618899
"140050-15",2015-07-14,1.4896954995975
"140050-15",2015-07-15,0.79044376616142
"140050-15",2015-07-16,-0.667875303752075
"140050-15",2015-07-17,-0.48805285913934
"140050-15",2015-07-18,-1.38176513103366
"140050-15",2015-07-19,-0.827796196416829
"140050-15",2015-07-20,-0.969350764671589
"140050-15",2015-07-21,0.0382885656750199
"140050-15",2015-07-22,-0.818653590285969
"140050-15",2015-07-23,-1.01493755148342
"140050-15",2015-07-24,-0.77034540099179
"140050-15",2015-07-25,-0.0200120622002697
"140050-15",2015-07-26,-1.21006722957275
"140050-15",2015-07-27,-1.01209658778621
"140050-15",2015-07-28,-1.35513936850616
"140050-15",2015-07-29,-1.25064215649815
"140050-15",2015-07-30,-1.13949288587859
"140050-15",2015-07-31,-0.189989598091426
"140050-15",2015-08-01,-0.285851268376959
"140050-15",2015-08-02,-1.43014356160919
"140050-15",2015-08-03,-1.0512304740952
"140050-15",2015-08-04,0.0866227194112211
"140050-15",2015-08-05,-0.540057653453794
"140050-15",2015-08-06,-0.669951814253689
"140050-15",2015-08-07,-0.685177229540916
"140050-15",2015-08-08,-1.00313569398117
"140050-15",2015-08-09,-0.568098658046486
"140050-15",2015-08-10,-0.889289665851993
"140050-15",2015-08-11,-1.00774255914286
"140050-15",2015-08-12,-0.354428626489604
"140050-15",2015-08-13,-0.179524932107153
"140050-15",2015-08-14,-0.566804800685055
"140050-15",2015-08-15,-1.19298114738903
"140050-15",2015-08-16,-0.501854171065362
"140050-15",2015-08-17,-0.526232931991464
"140050-15",2015-08-18,-0.224895225675223
"140050-15",2015-08-19,-0.947338704564561
"140050-15",2015-08-20,-0.599402874152579
"140050-15",2015-08-21,-0.329310490301964
"140050-15",2015-08-22,-0.560852216068644
"140050-15",2015-08-23,-0.261179689450124
"140050-15",2015-08-24,-0.210193668388035
"140050-15",2015-08-25,-0.202669222629254
"140050-15",2015-08-26,-1.43656481111518
"140050-15",2015-08-27,-1.45299859894267
"140050-15",2015-08-28,-0.758505764954831
"140050-15",2015-08-29,-0.263354165104961
"140050-15",2015-08-30,-1.49657784991946
"140050-15",2015-08-31,-1.10957817182593
"140060-15",2015-07-01,-0.22733075800963
"140060-15",2015-07-02,-0.274203311115352
"140060-15",2015-07-03,-0.28653642712012
"140060-15",2015-07-04,-0.584070789563549
"140060-15",2015-07-05,-0.074980678261125
"140060-15",2015-07-06,-0.112171812887865
"140060-15",2015-07-07,0.224975169846389
"140060-15",2015-07-08,0.175243440366406
"140060-15",2015-07-09,0.673403706445634
"140060-15",2015-07-10,0.231271158449855
"140060-15",2015-07-11,0.756001647002031
"140060-15",2015-07-12,-0.156450311846683
"140060-15",2015-07-13,0.21531677039398
"140060-15",2015-07-14,-0.96104590937964
"140060-15",2015-07-15,-0.78043714075412
"140060-15",2015-07-16,-1.13539682039606
"140060-15",2015-07-17,-0.767536003690114
"140060-15",2015-07-18,-0.563017885470282
"140060-15",2015-07-19,0.0642311823239973
"140060-15",2015-07-20,0.343359229682206
"140060-15",2015-07-21,0.51534461990349
"140060-15",2015-07-22,0.749056404815911
"140060-15",2015-07-23,0.190245808551488
"140060-15",2015-07-24,0.585307253339724
"140060-15",2015-07-25,-0.0136882444750652
"140060-15",2015-07-26,-0.762315947647116
"140060-15",2015-07-27,-0.1215767418507
"140060-15",2015-07-28,-0.555549775322586
"140060-15",2015-07-29,-0.197026189025501
"140060-15",2015-07-30,0.618136993654131
"140060-15",2015-07-31,0.495755643930693
"140060-15",2015-08-01,-0.0728230570442772
"140060-15",2015-08-02,0.672437482249879
"140060-15",2015-08-03,0.401279374456165
"140060-15",2015-08-04,0.424988646228804
"140060-15",2015-08-05,-0.305644438136104
"140060-15",2015-08-06,-0.177685221257677
"140060-15",2015-08-07,0.0704454454808634
"140060-15",2015-08-08,0.395707605866941
"140060-15",2015-08-09,0.102661421744067
"140060-15",2015-08-10,0.290280324426488
"140060-15",2015-08-11,-0.704020420238237
"140060-15",2015-08-12,-0.674427465797289
"140060-15",2015-08-13,-0.994391642257894
"140060-15",2015-08-14,-0.371705832989369
"140060-15",2015-08-15,0.165014213253481
"140060-15",2015-08-16,-0.368762277474871
"140060-15",2015-08-17,-0.55061355552236
"140060-15",2015-08-18,-0.482364090880009
"140060-15",2015-08-19,-0.538605007520143
"140060-15",2015-08-20,-1.12258970273618
"140060-15",2015-08-21,-1.16458163416606
"140060-15",2015-08-22,-0.737637440008538
"140060-15",2015-08-23,-1.24485557514755
"140060-15",2015-08-24,-0.864561520442398
"140060-15",2015-08-25,-0.998251872927231
"140060-15",2015-08-26,-0.233100014265085
"140060-15",2015-08-27,-0.458233590516382
"140060-15",2015-08-28,-0.674220105279809
"140060-15",2015-08-29,-1.34167715406567
"140060-15",2015-08-30,-1.23194936359074
"140060-15",2015-08-31,-0.82251419721601
"140070-15",2015-07-01,-1.3869644459955
"140070-15",2015-07-02,-1.12933552632279
"140070-15",2015-07-03,-1.01525989891181
"140070-15",2015-07-04,-0.82912352818395
"140070-15",2015-07-05,-1.17850594652758
"140070-15",2015-07-06,-1.34215888097175
"140070-15",2015-07-07,-1.33482465038568
"140070-15",2015-07-08,-1.5671844259226
"140070-15",2015-07-09,-1.27285461122199
"140070-15",2015-07-10,-1.50360131026362
"140070-15",2015-07-11,-1.22995755941197
"140070-15",2015-07-12,-0.474398412855483
"140070-15",2015-07-13,0.942535750531832
"140070-15",2015-07-14,0.210899743300603
"140070-15",2015-07-15,0.854457663998315
"140070-15",2015-07-16,1.39260673345061
"140070-15",2015-07-17,0.828934347147726
"140070-15",2015-07-18,0.557336674479309
"140070-15",2015-07-19,0.502710939243084
"140070-15",2015-07-20,0.921384757969983
"140070-15",2015-07-21,0.134228309798452
"140070-15",2015-07-22,-1.40567948770852
"140070-15",2015-07-23,-0.754545012567738
"140070-15",2015-07-24,-0.616824563272862
"140070-15",2015-07-25,0.73333612238123
"140070-15",2015-07-26,-0.930977170299703
"140070-15",2015-07-27,-1.36196503332804
"140070-15",2015-07-28,-1.45696830032662
"140070-15",2015-07-29,-0.720904027157685
"140070-15",2015-07-30,-0.239758857902008
"140070-15",2015-07-31,-1.24796174052773
"140070-15",2015-08-01,-1.42177031523742
"140070-15",2015-08-02,-1.17059066019309
"140070-15",2015-08-03,0.216099444656628
"140070-15",2015-08-04,1.12998253012989
"140070-15",2015-08-05,-0.748630430207633
"140070-15",2015-08-06,-1.39351563821424
"140070-15",2015-08-07,-1.5853703818085
"140070-15",2015-08-08,-1.49378600057088
"140070-15",2015-08-09,-1.58183969663734
"140070-15",2015-08-10,-1.28515240734255
"140070-15",2015-08-11,-1.52095334224141
"140070-15",2015-08-12,-1.00154676063072
"140070-15",2015-08-13,-0.410549964479534
"140070-15",2015-08-14,-1.18137746460302
"140070-15",2015-08-15,-1.52295971946763
"140070-15",2015-08-16,-1.35033517660331
"140070-15",2015-08-17,-1.53132199414115
"140070-15",2015-08-18,-1.38877156346022
"140070-15",2015-08-19,-1.46381754773299
"140070-15",2015-08-20,-1.58547250960165
"140070-15",2015-08-21,-1.1247029055898
"140070-15",2015-08-22,-0.998622264706196
"140070-15",2015-08-23,-1.05779290829378
"140070-15",2015-08-24,-0.0526815441812595
"140070-15",2015-08-25,-0.459641370449789
"140070-15",2015-08-26,-0.805088075031474
"140070-15",2015-08-27,-1.09259595114973
"140070-15",2015-08-28,-0.633017125194256
"140070-15",2015-08-29,-0.0848052491914828
"140070-15",2015-08-30,-0.790188405551111
"140070-15",2015-08-31,-1.37435253326727
"140100-15",2015-07-01,-0.22949656138716
"140100-15",2015-07-02,-0.888526249206285
"140100-15",2015-07-03,-0.420171967047984
"140100-15",2015-07-04,-0.682777199156828
"140100-15",2015-07-05,0.00440685967847493
"140100-15",2015-07-06,-0.651031134708659
"140100-15",2015-07-07,0.0676853336918244
"140100-15",2015-07-08,0.575043556542529
"140100-15",2015-07-09,0.0584246453088138
"140100-15",2015-07-10,-0.0397701574502005
"140100-15",2015-07-11,1.90655190829439
"140100-15",2015-07-12,1.87549072937107
"140100-15",2015-07-13,0.787516019774494
"140100-15",2015-07-14,1.21540236186441
"140100-15",2015-07-15,1.99522046758998
"140100-15",2015-07-16,1.68993725325587
"140100-15",2015-07-17,1.7249129949456
"140100-15",2015-07-18,1.80712853939963
"140100-15",2015-07-19,2.09636832020124
"140100-15",2015-07-20,1.68522899459824
"140100-15",2015-07-21,1.76771189590905
"140100-15",2015-07-22,1.71173888711114
"140100-15",2015-07-23,1.86531288054949
"140100-15",2015-07-24,1.48148872514833
"140100-15",2015-07-25,0.753963014998589
"140100-15",2015-07-26,1.4430207568506
"140100-15",2015-07-27,1.90819239370642
"140100-15",2015-07-28,1.49779407379099
"140100-15",2015-07-29,0.0629514370475159
"140100-15",2015-07-30,-0.650743032811747
"140100-15",2015-07-31,-0.841386840402623
"140100-15",2015-08-01,-0.417477919961825
"140100-15",2015-08-02,-0.154042966226451
"140100-15",2015-08-03,-0.717511526228096
"140100-15",2015-08-04,-0.911609124301398
"140100-15",2015-08-05,-0.421174759781823
"140100-15",2015-08-06,-0.863806007773805
"140100-15",2015-08-07,-0.866974934293008
"140100-15",2015-08-08,0.0811367434154762
"140100-15",2015-08-09,0.792883969731131
"140100-15",2015-08-10,-0.0828267131756951
"140100-15",2015-08-11,-1.23988365397627
"140100-15",2015-08-12,-0.342955135648807
"140100-15",2015-08-13,0.276596584756837
"140100-15",2015-08-14,-0.512873577695222
"140100-15",2015-08-15,-1.20335283313318
"140100-15",2015-08-16,-0.736412931436238
"140100-15",2015-08-17,-0.764235016813233
"140100-15",2015-08-18,-0.27453256181329
"140100-15",2015-08-19,1.03880513848465
"140100-15",2015-08-20,0.437016264823358
"140100-15",2015-08-21,-0.230636402942257
"140100-15",2015-08-22,-0.288812691784564
"140100-15",2015-08-23,-0.455048020724707
"140100-15",2015-08-24,-0.526215296162308
"140100-15",2015-08-25,0.309492495169088
"140100-15",2015-08-26,-0.781660131451157
"140100-15",2015-08-27,-0.216130439981117
"140100-15",2015-08-28,-0.495916535670981
"140100-15",2015-08-29,-1.04594818517562
"140100-15",2015-08-30,-0.888661049803268
"140100-15",2015-08-31,-0.685863658487368
"140120-15",2015-07-09,0.530240876771251
"140120-15",2015-07-10,1.59734463759076
"140120-15",2015-07-11,0.971919744671135
"140120-15",2015-07-12,0.883817265680874
"140120-15",2015-07-13,1.01913458332304
"140120-15",2015-07-14,0.894795499567975
"140120-15",2015-07-15,0.665897247036888
"140120-15",2015-07-16,0.692467136158923
"140120-15",2015-07-17,0.887348568461267
"140120-15",2015-07-18,0.402850451213386
"140120-15",2015-07-19,0.515752195776229
"140290-15",2015-07-01,-1.18646079175896
"140290-15",2015-07-02,-1.38361447590468
"140290-15",2015-07-03,-1.10370210453548
"140290-15",2015-07-04,-0.556220554189407
"140290-15",2015-07-05,1.36535939147369
"140290-15",2015-07-06,0.91455972006389
"140290-15",2015-07-07,-0.795235732719565
"140290-15",2015-07-08,-0.781190756217058
"140290-15",2015-07-09,-1.44441369916993
"140290-15",2015-07-10,-0.398759560289732
"140290-15",2015-07-11,-1.35661455040927
"140290-15",2015-07-12,-1.18532799832689
"140290-15",2015-07-13,-0.704867132033953
"140290-15",2015-07-14,-1.45443691451998
"140290-15",2015-07-15,-1.30695020617536
"140290-15",2015-07-16,-0.556126951521526
"140290-15",2015-07-17,-1.31505884650997
"140290-15",2015-07-18,-1.33934156674459
"140290-15",2015-07-19,-1.32902922607457
"140290-15",2015-07-20,-1.48834628099785
"140290-15",2015-07-21,-1.18464683312027
"140290-15",2015-07-22,-1.42520955171749
"140290-15",2015-07-23,-1.19789354978588
"140290-15",2015-07-24,-0.0141445725419148
"140290-15",2015-07-25,-0.862905120500492
"140290-15",2015-07-26,-0.941072591656668
"140290-15",2015-07-27,-1.01355998099077
"140290-15",2015-07-28,-0.763787863545054
"140290-15",2015-07-29,-1.17247526205989
"140290-15",2015-07-30,-0.538281186790055
"140290-15",2015-07-31,-0.9573634786638
"140290-15",2015-08-01,-1.13710143617397
"140290-15",2015-08-02,-0.984839808202827
"140290-15",2015-08-03,-0.777086515549361
"140290-15",2015-08-04,-0.789973284707026
"140290-15",2015-08-05,-0.057705785817118
"140290-15",2015-08-06,-0.416312521959759
"140290-15",2015-08-07,-0.864366165695365
"140290-15",2015-08-08,-1.10285396980518
"140290-15",2015-08-09,-0.338579616163309
"140290-15",2015-08-10,-0.982796106044015
"140290-15",2015-08-11,-0.355331732886582
"140290-15",2015-08-12,0.0225264408067755
"140290-15",2015-08-13,-0.996169848632902
"140290-15",2015-08-14,-1.10746547988256
"140290-15",2015-08-15,-0.459455743235476
"140290-15",2015-08-16,-1.25335589992774
"140290-15",2015-08-17,-1.05883587738277
"140290-15",2015-08-18,-1.23642018028077
"140290-15",2015-08-19,-0.458975926988186
"140290-15",2015-08-20,-0.797513081121946
"140290-15",2015-08-21,-1.25765471796325
"140290-15",2015-08-22,-1.23054114072905
"140290-15",2015-08-23,-1.15746615005682
"140290-15",2015-08-24,-1.05374981043292
"140290-15",2015-08-25,-0.552315518831175
"140290-15",2015-08-26,-1.35639436994535
"140290-15",2015-08-27,-1.0683491606236
"140290-15",2015-08-28,-0.816845802846924
"140290-15",2015-08-29,-0.157263482221744
"140290-15",2015-08-30,-1.44885959986807
"140290-15",2015-08-31,-0.438957356975037
"140300-15",2015-07-01,0.854592224231308
"140300-15",2015-07-02,1.57122271166939
"140300-15",2015-07-03,1.76029431521509
"140300-15",2015-07-04,0.971736501732567
"140300-15",2015-07-05,1.58247679351541
"140300-15",2015-07-06,0.715804640569362
"140300-15",2015-07-07,1.07913242043732
"140300-15",2015-07-08,1.40721253540483
"140300-15",2015-07-09,1.76418171220074
"140300-15",2015-07-10,1.60613639461321
"140300-15",2015-07-11,1.11080385999959
"140300-15",2015-07-12,1.15774889329064
"140300-15",2015-07-13,1.08506051610127
"140300-15",2015-07-14,1.17044809495654
"140300-15",2015-07-15,1.20868760767194
"140300-15",2015-07-16,1.42582065580692
"140300-15",2015-07-17,0.887560025482358
"140300-15",2015-07-18,0.998485281390806
"140300-15",2015-07-19,1.55860781165088
"140300-15",2015-07-20,1.52033628266791
"140300-15",2015-07-21,1.27286834812067
"140300-15",2015-07-22,0.880822933918147
"140300-15",2015-07-23,1.10786110044707
"140300-15",2015-07-24,0.951430501481727
"140300-15",2015-07-25,1.73142745683546
"140300-15",2015-07-26,1.60305425276449
"140300-15",2015-07-27,1.59206639420503
"140300-15",2015-07-28,1.45130427782968
"140300-15",2015-07-29,0.868621618319262
"140300-15",2015-07-30,1.3098656458368
"140300-15",2015-07-31,1.37311706017534
"140300-15",2015-08-01,1.73118137930826
"140300-15",2015-08-02,1.18985013970561
"140300-15",2015-08-03,1.54391601460649
"140300-15",2015-08-04,1.26515461661658
"140300-15",2015-08-05,1.00171319372826
"140300-15",2015-08-06,0.880160751389792
"140300-15",2015-08-07,0.998741395006716
"140300-15",2015-08-08,1.40197324621636
"140300-15",2015-08-09,1.31492891900546
"140300-15",2015-08-10,0.931480868815692
"140300-15",2015-08-11,0.84972077518329
"140300-15",2015-08-12,1.10363651597952
"140300-15",2015-08-13,1.82463978231935
"140300-15",2015-08-14,1.67012181636098
"140300-15",2015-08-15,0.764053416515827
"140300-15",2015-08-16,0.608320789910768
"140300-15",2015-08-17,0.948056125087325
"140300-15",2015-08-18,0.282212084886007
"140300-15",2015-08-19,1.06441386953984
"140300-15",2015-08-20,1.3677128595512
"140300-15",2015-08-21,1.28697012260402
"140300-15",2015-08-22,0.601542419952649
"140300-15",2015-08-23,0.438465897740719
"140300-15",2015-08-24,0.75281491686089
"140300-15",2015-08-25,1.27846975184508
"140300-15",2015-08-26,1.04620406089208
"140300-15",2015-08-27,1.30682553814708
"140300-15",2015-08-28,1.38239846283118
"140300-15",2015-08-29,1.22112297087152
"140300-15",2015-08-30,1.51245092320494
"140300-15",2015-08-31,1.39559774239715
"140320-15",2015-07-01,1.07469704116213
"140320-15",2015-07-02,0.880328340854308
"140320-15",2015-07-03,1.10777077228742
"140320-15",2015-07-04,1.07424575652172
"140320-15",2015-07-05,1.09991780242642
"140320-15",2015-07-06,2.27037373671587
"140320-15",2015-07-07,1.14226312024807
"140320-15",2015-07-08,0.537461813493728
"140320-15",2015-07-09,0.648531324102503
"140320-15",2015-07-10,0.400918022866116
"140320-15",2015-07-11,0.353373064878238
"140320-15",2015-07-12,0.440125156648815
"140320-15",2015-07-13,0.311201921051201
"140320-15",2015-07-14,0.557912386524038
"140320-15",2015-07-15,0.692266810768952
"140320-15",2015-07-16,0.0270865226752548
"140320-15",2015-07-17,0.517502094742426
"140320-15",2015-07-18,0.995704691798343
"140320-15",2015-07-19,0.0500433137243097
"140320-15",2015-07-20,0.436524103925291
"140320-15",2015-07-21,0.136944283802486
"140320-15",2015-07-22,-0.284013205092619
"140320-15",2015-07-23,-0.090855824186538
"140320-15",2015-07-24,0.547040238717753
"140320-15",2015-07-25,0.265143143163764
"140320-15",2015-07-26,-0.595642036409599
"140320-15",2015-07-27,-1.13867429236135
"140320-15",2015-07-28,-1.32357959988649
"140320-15",2015-07-29,-0.443558647924049
"140320-15",2015-07-30,-0.301957774037608
"140320-15",2015-07-31,-0.860575405861622
"140320-15",2015-08-01,-0.641702336868952
"140320-15",2015-08-02,-0.614373712820151
"140320-15",2015-08-03,-0.719647436812227
"140320-15",2015-08-04,-0.830247144996988
"140320-15",2015-08-05,-0.743577547247113
"140320-15",2015-08-06,-0.071588417987867
"140320-15",2015-08-07,-0.436946313149768
"140320-15",2015-08-08,-0.573103435218311
"140320-15",2015-08-09,-0.375895641055599
"140320-15",2015-08-10,-0.0730744325880031
"140320-15",2015-08-11,-0.806968529279399
"140320-15",2015-08-12,-0.680739152742305
"140320-15",2015-08-13,-0.593679227297994
"140320-15",2015-08-14,-0.394738686503264
"140320-15",2015-08-15,-1.10382838956793
"140320-15",2015-08-16,-0.596160861830614
"140320-15",2015-08-17,-1.18381624547778
"140320-15",2015-08-18,-1.16458925396098
"140320-15",2015-08-19,-1.1469547291673
"140320-15",2015-08-20,-0.962064024950692
"140320-15",2015-08-21,-0.515060369483394
"140320-15",2015-08-22,-0.725120187747287
"140320-15",2015-08-23,-0.379892193422416
"140320-15",2015-08-24,-0.842919301802324
"140320-15",2015-08-25,-0.662403873449855
"140320-15",2015-08-26,-0.0495050826997525
"140320-15",2015-08-27,-0.0788508591808906
"140320-15",2015-08-28,-0.252157300346178
"140320-15",2015-08-29,-0.0134294787200244
"140320-15",2015-08-30,-1.02680185007812
"140320-15",2015-08-31,-1.06914550084938
"140340-15",2015-07-01,1.49723375793784
"140340-15",2015-07-02,1.33028339747504
"140340-15",2015-07-03,1.33552352926872
"140340-15",2015-07-04,1.55745922401733
"140340-15",2015-07-05,1.0444079884313
"140340-15",2015-07-06,1.13855495067828
"140340-15",2015-07-07,1.1943269928449
"140340-15",2015-07-08,1.349210173082
"140340-15",2015-07-09,0.413510546552423
"140340-15",2015-07-10,0.876961297885958
"140340-15",2015-07-11,0.59367132604019
"140340-15",2015-07-12,0.986418308223249
"140340-15",2015-07-13,0.684365902796527
"140340-15",2015-07-14,0.160273921126358
"140340-15",2015-07-15,0.659168025729145
"140340-15",2015-07-16,0.981714352330181
"140340-15",2015-07-17,1.02426790872284
"140340-15",2015-07-18,0.93411440396919
"140340-15",2015-07-19,1.0743470836039
"140340-15",2015-07-20,0.577070469678615
"140340-15",2015-07-21,0.754129417426309
"140340-15",2015-07-22,1.25860978113994
"140340-15",2015-07-23,0.94182915300213
"140340-15",2015-07-24,1.43607451138891
"140340-15",2015-07-25,0.831842858196822
"140340-15",2015-07-26,0.881734901251472
"140340-15",2015-07-27,0.904514087159695
"140340-15",2015-07-28,0.758565019233736
"140340-15",2015-07-29,1.16794289955905
"140340-15",2015-07-30,1.125306610139
"140340-15",2015-07-31,0.775791364613377
"140340-15",2015-08-01,1.57080114220123
"140340-15",2015-08-02,1.1911664735885
"140340-15",2015-08-03,0.948096587853324
"140340-15",2015-08-04,0.547371035612165
"140340-15",2015-08-05,0.898712443689632
"140340-15",2015-08-06,0.823625704582844
"140340-15",2015-08-07,0.944421906163795
"140340-15",2015-08-08,0.327786056619783
"140340-15",2015-08-09,0.672471026528158
"140340-15",2015-08-10,0.854931127359156
"140340-15",2015-08-11,1.01014977667439
"140340-15",2015-08-12,1.54542344974365
"140340-15",2015-08-13,1.39708813140731
"140340-15",2015-08-14,0.956212923360717
