"IndivYr","Date","AvgGHerb"
"141150-14",2014-08-23,0.339814751475099
"141150-14",2014-08-24,0.0661592066830421
"141150-14",2014-08-25,0.189554533164464
"141150-14",2014-08-26,0.291060554023273
"141150-14",2014-08-27,0.19558468913914
"141150-14",2014-08-28,0.155927320796919
"141150-14",2014-08-29,0.128045146563545
"141150-14",2014-08-30,0.264186508864262
"141150-14",2014-08-31,0.633015165922486
"141160-14",2014-07-01,0.784418337906299
"141160-14",2014-07-02,0.534900865043104
"141160-14",2014-07-03,0.550797556648637
"141160-14",2014-07-04,0.532660026518755
"141160-14",2014-07-05,0.507127225380725
"141160-14",2014-07-06,0.570511139402314
"141160-14",2014-07-07,0.726608485754701
"141160-14",2014-07-08,0.924802479604108
"141160-14",2014-07-09,0.696711868064864
"141160-14",2014-07-10,1.06828982794876
"141160-14",2014-07-11,1.20589871861798
"141160-14",2014-07-12,1.12741852244542
"141160-14",2014-07-13,0.660087466599508
"141160-14",2014-07-14,0.746650647216621
"141160-14",2014-07-15,0.544292408891839
"141160-14",2014-07-16,0.295868749665897
"141160-14",2014-07-17,0.486219193136603
"141160-14",2014-07-18,0.455559948324147
"141160-14",2014-07-19,0.301941908297695
"141160-14",2014-07-20,0.51823501985989
"141160-14",2014-07-21,0.841959187565318
"141160-14",2014-07-22,0.903191505983204
"141160-14",2014-07-23,1.08075706797774
"141160-14",2014-07-24,0.97054445392007
"141160-14",2014-07-25,0.892065355379641
"141160-14",2014-07-26,0.148799563993745
"141160-14",2014-07-27,-0.137375151415632
"141160-14",2014-07-28,0.451446341771368
"141160-14",2014-07-29,0.212317983383642
"141160-14",2014-07-30,0.635582570788037
"141160-14",2014-07-31,0.106861440915118
"141160-14",2014-08-01,0.276151154423639
"141160-14",2014-08-02,0.151696072191825
"141160-14",2014-08-03,0.288817141602123
"141160-14",2014-08-04,0.666084854211159
"141160-14",2014-08-05,0.505408781812809
"141160-14",2014-08-06,0.486179961372941
"141160-14",2014-08-07,0.445174153066799
"141160-14",2014-08-08,0.734030713479481
"141160-14",2014-08-09,0.469655980489035
"141160-14",2014-08-10,0.205870361974959
"141160-14",2014-08-11,0.467645520772255
"141160-14",2014-08-12,0.589370525252027
"141160-14",2014-08-13,0.671546848547603
"141160-14",2014-08-14,0.669778760686035
"141160-14",2014-08-15,0.840992492412018
"141160-14",2014-08-16,0.327586380099807
"141160-14",2014-08-17,0.390576913138052
"141160-14",2014-08-18,0.436206379225784
"141160-14",2014-08-19,0.44603774814797
"141160-14",2014-08-20,0.273658664519795
"141160-14",2014-08-21,0.160253251131388
"141160-14",2014-08-22,0.432210042271296
"141160-14",2014-08-23,0.924108268406646
"141160-14",2014-08-24,0.750493937902036
"141160-14",2014-08-25,0.60510204546074
"141160-14",2014-08-26,0.793687097609992
"141160-14",2014-08-27,1.03612543991991
"141160-14",2014-08-28,0.802581956615918
"141160-14",2014-08-29,0.519755766214089
"141160-14",2014-08-30,0.187349790637941
"141160-14",2014-08-31,0.465704426111628
"141490-14",2014-07-01,1.35018183325716
"141490-14",2014-07-02,1.4713894092008
"141490-14",2014-07-03,1.40171729880454
"141490-14",2014-07-04,1.5108711222237
"141490-14",2014-07-05,1.35868887846122
"141490-14",2014-07-06,1.47171526474221
"141490-14",2014-07-07,1.42638490946865
"141490-14",2014-07-08,1.50839059982153
"141490-14",2014-07-09,1.46793806107019
"141490-14",2014-07-10,1.44540341918144
"141490-14",2014-07-11,1.56995760013628
"141490-14",2014-07-12,1.31305470637108
"141490-14",2014-07-13,1.29608213828024
"141490-14",2014-07-14,1.3518852029428
"141490-14",2014-07-15,1.35626033093316
"141490-14",2014-07-16,1.39216678079672
"141490-14",2014-07-17,1.28886274263943
"141490-14",2014-07-18,1.49753327099096
"141490-14",2014-07-19,1.50762738477957
"141490-14",2014-07-20,1.46045081118888
"141490-14",2014-07-21,1.54512640116186
"141490-14",2014-07-22,1.47580116243685
"141490-14",2014-07-23,1.61567305202202
"141490-14",2014-07-24,1.56406617079563
"141490-14",2014-07-25,1.64464341993182
"141490-14",2014-07-26,1.57879732164154
"141490-14",2014-07-27,1.46147519419899
"141490-14",2014-07-28,1.56710519579843
"141490-14",2014-07-29,1.61636907117693
"141490-14",2014-07-30,1.40286766087914
"141490-14",2014-07-31,1.49710763886516
"141490-14",2014-08-01,1.42321440147804
"141490-14",2014-08-02,1.47006319018714
"141490-14",2014-08-03,1.46580710220972
"141490-14",2014-08-04,1.38721492278071
"141490-14",2014-08-05,1.53220509417002
"141490-14",2014-08-06,1.53180712551816
"141490-14",2014-08-07,1.62844948340054
"141490-14",2014-08-08,1.49180215379741
"141490-14",2014-08-09,1.4346705935579
"141490-14",2014-08-10,1.42395786704013
"141490-14",2014-08-11,1.22773579437235
"141490-14",2014-08-12,1.37362094881921
"141490-14",2014-08-13,1.46883362265871
"141490-14",2014-08-14,1.35541238985255
"141490-14",2014-08-15,1.5371010018793
"141490-14",2014-08-16,1.48677723217214
"141490-14",2014-08-17,1.53007489414276
"141490-14",2014-08-18,1.49316719866804
"141490-14",2014-08-19,1.45919712515556
"141490-14",2014-08-20,1.38409714525981
"141490-14",2014-08-21,1.40777178161942
"141490-14",2014-08-22,1.57549485623833
"141490-14",2014-08-23,1.65096724427833
"141490-14",2014-08-24,1.2850638243708
"141490-14",2014-08-25,1.55012570624924
"141490-14",2014-08-26,1.39860858629632
"141490-14",2014-08-27,1.58066828384791
"141490-14",2014-08-28,1.28455131626218
"141490-14",2014-08-29,1.46362783152715
"141490-14",2014-08-30,1.44255846098474
"141490-14",2014-08-31,1.52035459474343
"140040-15",2015-07-01,0.204937226020101
"140040-15",2015-07-02,0.768973126381232
"140040-15",2015-07-03,0.281751051304615
"140040-15",2015-07-04,0.540536403145064
"140040-15",2015-07-05,0.716945244878468
"140040-15",2015-07-06,0.947448328539466
"140040-15",2015-07-07,0.855380253283339
"140040-15",2015-07-08,0.710230487367113
"140040-15",2015-07-09,0.823684371598301
"140040-15",2015-07-10,0.742641570651412
"140040-15",2015-07-11,0.328095563104455
"140040-15",2015-07-12,0.0601098356551813
"140040-15",2015-07-13,0.15271678989949
"140040-15",2015-07-14,0.0511268417877091
"140040-15",2015-07-15,0.0691877319259734
"140040-15",2015-07-16,0.177582630212205
"140040-15",2015-07-17,0.137955725293191
"140040-15",2015-07-18,0.120419330705066
"140040-15",2015-07-19,0.143155740438846
"140040-15",2015-07-20,0.027599111674145
"140040-15",2015-07-21,0.198326234625704
"140040-15",2015-07-22,0.0133863722840464
"140040-15",2015-07-23,0.157066468826241
"140040-15",2015-07-24,0.0283332471161581
"140040-15",2015-07-25,0.166964153337338
"140040-15",2015-07-26,0.0908235078275366
"140040-15",2015-07-27,0.11552484996984
"140040-15",2015-07-28,0.0820820559606523
"140040-15",2015-07-29,-0.132199077453646
"140040-15",2015-07-30,0.569731538538176
"140040-15",2015-07-31,0.694594867166641
"140040-15",2015-08-01,0.386151593869199
"140040-15",2015-08-02,0.348602413930995
"140040-15",2015-08-03,0.404876588228485
"140040-15",2015-08-04,0.205890451449705
"140040-15",2015-08-05,0.230916440717149
"140040-15",2015-08-06,0.429855798841293
"140040-15",2015-08-07,0.393684670244951
"140040-15",2015-08-08,0.496269913605924
"140040-15",2015-08-09,-0.0307228688212086
"140040-15",2015-08-10,-0.0493221059048771
"140040-15",2015-08-11,0.523474565297106
"140040-15",2015-08-12,0.181030101951536
"140040-15",2015-08-13,0.127946080852056
"140040-15",2015-08-14,0.307114055596703
"140040-15",2015-08-15,0.18942472987429
"140040-15",2015-08-16,-0.0179643994507452
"140040-15",2015-08-17,0.538923499498195
"140040-15",2015-08-18,0.360946180227585
"140040-15",2015-08-19,0.200068473031794
"140040-15",2015-08-20,0.284005334221915
"140040-15",2015-08-21,0.402958573157337
"140040-15",2015-08-22,0.382192286996846
"140040-15",2015-08-23,0.580383139389444
"140040-15",2015-08-24,0.905525252860742
"140040-15",2015-08-25,0.809818635487371
"140040-15",2015-08-26,0.451020413777069
"140040-15",2015-08-27,-0.141417549240491
"140040-15",2015-08-28,0.393871788050222
"140040-15",2015-08-29,0.186287439826688
"140040-15",2015-08-30,0.10939353850308
"140040-15",2015-08-31,0.131160991371429
"140050-15",2015-07-01,1.3248668243652
"140050-15",2015-07-02,1.48707615927793
"140050-15",2015-07-03,1.27864527684161
"140050-15",2015-07-04,1.39440785058306
"140050-15",2015-07-05,1.09704818206188
"140050-15",2015-07-06,0.953835112319178
"140050-15",2015-07-07,0.808937898451247
"140050-15",2015-07-08,0.526888268708893
"140050-15",2015-07-09,0.173065432899198
"140050-15",2015-07-10,0.396299186911334
"140050-15",2015-07-11,0.997666288295237
"140050-15",2015-07-12,0.978099615711963
"140050-15",2015-07-13,0.875573203277013
"140050-15",2015-07-14,0.73650624521569
"140050-15",2015-07-15,0.729686497877866
"140050-15",2015-07-16,1.48165872631948
"140050-15",2015-07-17,1.3841566070162
"140050-15",2015-07-18,1.60615001861418
"140050-15",2015-07-19,1.42703885430193
"140050-15",2015-07-20,1.52208857545404
"140050-15",2015-07-21,1.23041388599899
"140050-15",2015-07-22,1.41624035930889
"140050-15",2015-07-23,1.56968606324744
"140050-15",2015-07-24,1.38859940336978
"140050-15",2015-07-25,1.06258406829718
"140050-15",2015-07-26,1.53480682973745
"140050-15",2015-07-27,1.42428598507572
"140050-15",2015-07-28,1.529139416879
"140050-15",2015-07-29,1.53225194741415
"140050-15",2015-07-30,1.48738904441705
"140050-15",2015-07-31,1.31550620114457
"140050-15",2015-08-01,1.22522879939876
"140050-15",2015-08-02,1.61685550653951
"140050-15",2015-08-03,1.44395023873821
"140050-15",2015-08-04,1.02712702596753
"140050-15",2015-08-05,1.40918371435684
"140050-15",2015-08-06,1.38959160478534
"140050-15",2015-08-07,1.40149521714558
"140050-15",2015-08-08,1.49834118676592
"140050-15",2015-08-09,1.28793447983738
"140050-15",2015-08-10,1.47910720752558
"140050-15",2015-08-11,1.46310423756398
"140050-15",2015-08-12,1.25522051844191
"140050-15",2015-08-13,1.23548994924918
"140050-15",2015-08-14,1.42444028857296
"140050-15",2015-08-15,1.52426403646198
"140050-15",2015-08-16,1.3508579105503
"140050-15",2015-08-17,1.38335002923671
"140050-15",2015-08-18,1.37761711058727
"140050-15",2015-08-19,1.58292193725336
"140050-15",2015-08-20,1.45324571461135
"140050-15",2015-08-21,1.34847424641778
"140050-15",2015-08-22,1.36227455280535
"140050-15",2015-08-23,1.31193095679014
"140050-15",2015-08-24,1.27197020517532
"140050-15",2015-08-25,1.31078993009125
"140050-15",2015-08-26,1.55880496867497
"140050-15",2015-08-27,1.5887776140322
"140050-15",2015-08-28,1.50378085786534
"140050-15",2015-08-29,1.28682139311024
"140050-15",2015-08-30,1.62520820152964
"140050-15",2015-08-31,1.49890784312265
"140060-15",2015-07-01,1.29268819090612
"140060-15",2015-07-02,1.37113301247363
"140060-15",2015-07-03,1.25540826012129
"140060-15",2015-07-04,1.4272879013737
"140060-15",2015-07-05,1.39885308538848
"140060-15",2015-07-06,1.29483577513442
"140060-15",2015-07-07,1.25456117482912
"140060-15",2015-07-08,0.95991336777386
"140060-15",2015-07-09,0.823817501327359
"140060-15",2015-07-10,0.856475728914879
"140060-15",2015-07-11,0.868254104152457
"140060-15",2015-07-12,1.04714730236238
"140060-15",2015-07-13,0.713920389787184
"140060-15",2015-07-14,1.4081022962534
"140060-15",2015-07-15,1.51259123668331
"140060-15",2015-07-16,1.3252005379666
"140060-15",2015-07-17,1.25424245004828
"140060-15",2015-07-18,1.3948145807344
"140060-15",2015-07-19,1.16442340756853
"140060-15",2015-07-20,1.04307347648486
"140060-15",2015-07-21,0.978818556618995
"140060-15",2015-07-22,0.881983488440365
"140060-15",2015-07-23,1.01584712879394
"140060-15",2015-07-24,1.022256089441
"140060-15",2015-07-25,1.11915416416824
"140060-15",2015-07-26,1.43099743288568
"140060-15",2015-07-27,1.37003326634887
"140060-15",2015-07-28,1.50011351340367
"140060-15",2015-07-29,1.43241658148813
"140060-15",2015-07-30,1.00623404593884
"140060-15",2015-07-31,1.0962597163242
"140060-15",2015-08-01,1.19010181612638
"140060-15",2015-08-02,0.708148226526548
"140060-15",2015-08-03,0.963091608793551
"140060-15",2015-08-04,1.11658120880831
"140060-15",2015-08-05,1.15858320364017
"140060-15",2015-08-06,1.22405165194466
"140060-15",2015-08-07,1.25305847299132
"140060-15",2015-08-08,1.09159255753682
"140060-15",2015-08-09,1.16879727729257
"140060-15",2015-08-10,1.10961437251277
"140060-15",2015-08-11,1.37252590889753
"140060-15",2015-08-12,1.37822750920158
"140060-15",2015-08-13,1.52280355289116
"140060-15",2015-08-14,1.17042070757496
"140060-15",2015-08-15,1.20304662824961
"140060-15",2015-08-16,1.3039204494762
"140060-15",2015-08-17,1.33510935306993
"140060-15",2015-08-18,1.31818437704981
"140060-15",2015-08-19,1.25741862637367
"140060-15",2015-08-20,1.22151460103167
"140060-15",2015-08-21,1.37787252359437
"140060-15",2015-08-22,1.48125182224537
"140060-15",2015-08-23,1.43107007722554
"140060-15",2015-08-24,1.25756833272695
"140060-15",2015-08-25,1.40260610221702
"140060-15",2015-08-26,1.21157806724131
"140060-15",2015-08-27,1.14059359597213
"140060-15",2015-08-28,1.36034548876249
"140060-15",2015-08-29,1.38472775552564
"140060-15",2015-08-30,1.19064442542604
"140060-15",2015-08-31,1.2723003753493
"140070-15",2015-07-01,1.62148133158115
"140070-15",2015-07-02,1.48461377949103
"140070-15",2015-07-03,1.47521785038657
"140070-15",2015-07-04,1.45078359566307
"140070-15",2015-07-05,1.43653145079693
"140070-15",2015-07-06,1.52493609135992
"140070-15",2015-07-07,1.55930797923963
"140070-15",2015-07-08,1.63866582831303
"140070-15",2015-07-09,1.59087832084948
"140070-15",2015-07-10,1.61686884305721
"140070-15",2015-07-11,1.53537085978332
"140070-15",2015-07-12,1.30889733869918
"140070-15",2015-07-13,0.688730527806132
"140070-15",2015-07-14,0.966526629217907
"140070-15",2015-07-15,0.70222982449271
"140070-15",2015-07-16,0.351730124814988
"140070-15",2015-07-17,0.696585954675205
"140070-15",2015-07-18,0.689558382933876
"140070-15",2015-07-19,0.74750631243628
"140070-15",2015-07-20,0.459180959646644
"140070-15",2015-07-21,1.26242850603519
"140070-15",2015-07-22,1.5380706285979
"140070-15",2015-07-23,1.34517928287561
"140070-15",2015-07-24,1.39854775219557
"140070-15",2015-07-25,0.611790434421756
"140070-15",2015-07-26,1.3910729922711
"140070-15",2015-07-27,1.58488520795098
"140070-15",2015-07-28,1.53718928390566
"140070-15",2015-07-29,1.42201572379186
"140070-15",2015-07-30,1.32894055721408
"140070-15",2015-07-31,1.54147719518653
"140070-15",2015-08-01,1.54939166881808
"140070-15",2015-08-02,1.56645043022314
"140070-15",2015-08-03,1.15807173760768
"140070-15",2015-08-04,0.876782574566674
"140070-15",2015-08-05,1.45018194163272
"140070-15",2015-08-06,1.60126823060566
"140070-15",2015-08-07,1.64021905631333
"140070-15",2015-08-08,1.58814926585361
"140070-15",2015-08-09,1.66941834577466
"140070-15",2015-08-10,1.60620851549913
"140070-15",2015-08-11,1.61727859061747
"140070-15",2015-08-12,1.56162305597376
"140070-15",2015-08-13,1.32952245715543
"140070-15",2015-08-14,1.54015741567222
"140070-15",2015-08-15,1.54509777643916
"140070-15",2015-08-16,1.5690232541947
"140070-15",2015-08-17,1.50418390874588
"140070-15",2015-08-18,1.58174913801845
"140070-15",2015-08-19,1.66315460010606
"140070-15",2015-08-20,1.65560801899954
"140070-15",2015-08-21,1.58705184887918
"140070-15",2015-08-22,1.4007814694096
"140070-15",2015-08-23,1.5005176701132
"140070-15",2015-08-24,1.2560016147881
"140070-15",2015-08-25,1.25042238947642
"140070-15",2015-08-26,1.40775562112047
"140070-15",2015-08-27,1.55837237084339
"140070-15",2015-08-28,1.34820429443819
"140070-15",2015-08-29,1.22604443954219
"140070-15",2015-08-30,1.21009087716474
"140070-15",2015-08-31,1.56707615739598
"140100-15",2015-07-01,1.2494543375248
"140100-15",2015-07-02,1.28237662645611
"140100-15",2015-07-03,1.27990033452954
"140100-15",2015-07-04,1.21430578150475
"140100-15",2015-07-05,1.1046233238478
"140100-15",2015-07-06,1.43329286328924
"140100-15",2015-07-07,1.29135114738674
"140100-15",2015-07-08,1.20615283804318
"140100-15",2015-07-09,1.223422752938
"140100-15",2015-07-10,1.0369301477351
"140100-15",2015-07-11,0.260290207153071
"140100-15",2015-07-12,0.132914212565077
"140100-15",2015-07-13,0.951021843413373
"140100-15",2015-07-14,0.589242141454359
"140100-15",2015-07-15,-0.0841964315359321
"140100-15",2015-07-16,0.322927525489655
"140100-15",2015-07-17,0.318197580485359
"140100-15",2015-07-18,0.178828127611567
"140100-15",2015-07-19,0.079758424931886
"140100-15",2015-07-20,0.230309879743821
"140100-15",2015-07-21,0.224363132103614
"140100-15",2015-07-22,0.109043880081737
"140100-15",2015-07-23,0.35538553194442
"140100-15",2015-07-24,0.695671929058257
"140100-15",2015-07-25,0.92660960266197
"140100-15",2015-07-26,0.455401784011952
"140100-15",2015-07-27,0.0997770592767743
"140100-15",2015-07-28,0.600044600052068
"140100-15",2015-07-29,1.25232607137305
"140100-15",2015-07-30,1.40166895902589
"140100-15",2015-07-31,1.44001860090047
"140100-15",2015-08-01,1.34541720527505
"140100-15",2015-08-02,1.27767397997533
"140100-15",2015-08-03,1.41245934328347
"140100-15",2015-08-04,1.48119657440382
"140100-15",2015-08-05,1.35511952061128
"140100-15",2015-08-06,1.37392476231973
"140100-15",2015-08-07,1.5087084431945
"140100-15",2015-08-08,1.19002612258445
"140100-15",2015-08-09,0.980601177663761
"140100-15",2015-08-10,1.22678230313381
"140100-15",2015-08-11,1.57093689651785
"140100-15",2015-08-12,1.32176576943583
"140100-15",2015-08-13,1.05390548428203
"140100-15",2015-08-14,1.44857572348885
"140100-15",2015-08-15,1.4931042674348
"140100-15",2015-08-16,1.42588519600938
"140100-15",2015-08-17,1.44666477833486
"140100-15",2015-08-18,1.29767093570367
"140100-15",2015-08-19,0.6426986748778
"140100-15",2015-08-20,1.1722170554078
"140100-15",2015-08-21,1.0532326220249
"140100-15",2015-08-22,1.30611633007273
"140100-15",2015-08-23,1.2699117455582
"140100-15",2015-08-24,1.40612143708981
"140100-15",2015-08-25,1.17087398204911
"140100-15",2015-08-26,1.45554752769734
"140100-15",2015-08-27,1.3089776144444
"140100-15",2015-08-28,1.3362115530051
"140100-15",2015-08-29,1.48380344788026
"140100-15",2015-08-30,1.44776089164215
"140100-15",2015-08-31,1.28057187883221
"140120-15",2015-07-09,0.745637306907417
"140120-15",2015-07-10,0.113306715601876
"140120-15",2015-07-11,0.5347083977701
"140120-15",2015-07-12,0.123394709241998
"140120-15",2015-07-13,0.147595953798625
"140120-15",2015-07-14,0.0317266362371167
"140120-15",2015-07-15,0.11579488773611
"140120-15",2015-07-16,0.156879992630445
"140120-15",2015-07-17,0.196274178967855
"140120-15",2015-07-18,0.148170470222988
"140120-15",2015-07-19,0.069885717427647
"140290-15",2015-07-01,1.42741787668275
"140290-15",2015-07-02,1.55920362436125
"140290-15",2015-07-03,1.41693930927027
"140290-15",2015-07-04,1.25121498434455
"140290-15",2015-07-05,0.648282185764369
"140290-15",2015-07-06,0.642016658106438
"140290-15",2015-07-07,1.38795104467471
"140290-15",2015-07-08,1.31554688615099
"140290-15",2015-07-09,1.56991428985458
"140290-15",2015-07-10,1.30321829095692
"140290-15",2015-07-11,1.53122629527965
"140290-15",2015-07-12,1.47134251206373
"140290-15",2015-07-13,1.29583741537812
"140290-15",2015-07-14,1.60592334973446
"140290-15",2015-07-15,1.45194991294525
"140290-15",2015-07-16,1.26799764343735
"140290-15",2015-07-17,1.51041024400814
"140290-15",2015-07-18,1.51594499511892
"140290-15",2015-07-19,1.55905897314188
"140290-15",2015-07-20,1.65295011648731
"140290-15",2015-07-21,1.47843720642925
"140290-15",2015-07-22,1.58263543744344
"140290-15",2015-07-23,1.5731348662774
"140290-15",2015-07-24,1.22457081520067
"140290-15",2015-07-25,1.39860750102029
"140290-15",2015-07-26,1.410582450131
"140290-15",2015-07-27,1.47030735274788
"140290-15",2015-07-28,1.28055631630445
"140290-15",2015-07-29,1.49685118067771
"140290-15",2015-07-30,1.21501200052406
"140290-15",2015-07-31,1.46510118981008
"140290-15",2015-08-01,1.50824246846423
"140290-15",2015-08-02,1.37382412990094
"140290-15",2015-08-03,1.42272493310722
"140290-15",2015-08-04,1.38147491932469
"140290-15",2015-08-05,1.12645299247837
"140290-15",2015-08-06,1.13020881392424
"140290-15",2015-08-07,1.39800187203467
"140290-15",2015-08-08,1.48598016681352
"140290-15",2015-08-09,1.19709723457158
"140290-15",2015-08-10,1.44180928432296
"140290-15",2015-08-11,1.28771444171377
"140290-15",2015-08-12,1.10116815330907
"140290-15",2015-08-13,1.43577609527383
"140290-15",2015-08-14,1.47702514578953
"140290-15",2015-08-15,1.28603784061117
"140290-15",2015-08-16,1.50077039883914
"140290-15",2015-08-17,1.49087028267436
"140290-15",2015-08-18,1.60138126498767
"140290-15",2015-08-19,1.22196500899412
"140290-15",2015-08-20,1.35137168444514
"140290-15",2015-08-21,1.54714026898094
"140290-15",2015-08-22,1.51893091209478
"140290-15",2015-08-23,1.53126942580616
"140290-15",2015-08-24,1.54317269323565
"140290-15",2015-08-25,1.38597237461155
"140290-15",2015-08-26,1.52667186048508
"140290-15",2015-08-27,1.42984100962466
"140290-15",2015-08-28,1.40194240435843
"140290-15",2015-08-29,1.3424671533771
"140290-15",2015-08-30,1.6589506514576
"140290-15",2015-08-31,1.35153335800119
"140300-15",2015-07-01,0.635897015655957
"140300-15",2015-07-02,0.226751130988587
"140300-15",2015-07-03,0.0807586748266991
"140300-15",2015-07-04,0.910185306466699
"140300-15",2015-07-05,0.216924249172041
"140300-15",2015-07-06,0.595871830228403
"140300-15",2015-07-07,0.77171483076295
"140300-15",2015-07-08,0.976701465831854
"140300-15",2015-07-09,0.799855663612635
"140300-15",2015-07-10,0.715457146069129
"140300-15",2015-07-11,0.741141110323514
"140300-15",2015-07-12,0.834704764723723
"140300-15",2015-07-13,0.919048787050216
"140300-15",2015-07-14,0.884926287008345
"140300-15",2015-07-15,0.739652428266361
"140300-15",2015-07-16,0.324562601419611
"140300-15",2015-07-17,0.453830327844651
"140300-15",2015-07-18,0.665807858342454
"140300-15",2015-07-19,0.23138947511978
"140300-15",2015-07-20,0.279251059237529
"140300-15",2015-07-21,0.127778292457093
"140300-15",2015-07-22,0.411879570504146
"140300-15",2015-07-23,0.81490582572919
"140300-15",2015-07-24,0.987277654548304
"140300-15",2015-07-25,0.767989867479959
"140300-15",2015-07-26,0.499153487744018
"140300-15",2015-07-27,0.837418913176553
"140300-15",2015-07-28,0.908980012691407
"140300-15",2015-07-29,1.05185939585789
"140300-15",2015-07-30,0.940981663712629
"140300-15",2015-07-31,0.462458932666964
"140300-15",2015-08-01,-0.030434683576894
"140300-15",2015-08-02,0.517716015808013
"140300-15",2015-08-03,0.156742792196046
"140300-15",2015-08-04,0.159755987199787
"140300-15",2015-08-05,0.349555509198399
"140300-15",2015-08-06,0.598778651262837
"140300-15",2015-08-07,0.934322660908961
"140300-15",2015-08-08,0.486077002134048
"140300-15",2015-08-09,0.623076790983554
"140300-15",2015-08-10,0.856548885937539
"140300-15",2015-08-11,0.832082990421358
"140300-15",2015-08-12,0.553329478338715
"140300-15",2015-08-13,0.0216059170608523
"140300-15",2015-08-14,0.0463602169555019
"140300-15",2015-08-15,0.720665629302645
"140300-15",2015-08-16,0.761620689472687
"140300-15",2015-08-17,0.504399474847301
"140300-15",2015-08-18,1.03379937898656
"140300-15",2015-08-19,0.686316918181814
"140300-15",2015-08-20,0.125944559361756
"140300-15",2015-08-21,0.726591893048441
"140300-15",2015-08-22,1.01282657586071
"140300-15",2015-08-23,0.699628702451677
"140300-15",2015-08-24,0.88037535823274
"140300-15",2015-08-25,0.425994640759915
"140300-15",2015-08-26,0.616241437019618
"140300-15",2015-08-27,0.656832612111497
"140300-15",2015-08-28,0.416053867323374
"140300-15",2015-08-29,0.690192081043573
"140300-15",2015-08-30,0.34731773620008
"140300-15",2015-08-31,0.103298494396371
"140320-15",2015-07-01,0.0322617730921741
"140320-15",2015-07-02,-0.0130225223619162
"140320-15",2015-07-03,0.080978135130279
"140320-15",2015-07-04,0.169715814711295
"140320-15",2015-07-05,0.504366890232507
"140320-15",2015-07-06,0.735142455363493
"140320-15",2015-07-07,0.201004479053955
"140320-15",2015-07-08,0.284038136141655
"140320-15",2015-07-09,0.148732458644873
"140320-15",2015-07-10,0.166038202879081
"140320-15",2015-07-11,0.167103145062299
"140320-15",2015-07-12,0.228789912088056
"140320-15",2015-07-13,0.265255844778124
"140320-15",2015-07-14,0.248463935488765
"140320-15",2015-07-15,0.403324312325392
"140320-15",2015-07-16,1.08934468765813
"140320-15",2015-07-17,0.608641003342089
"140320-15",2015-07-18,0.599762165227129
"140320-15",2015-07-19,1.04926482374859
"140320-15",2015-07-20,0.758280523915879
"140320-15",2015-07-21,1.17345093657363
"140320-15",2015-07-22,1.20945579050029
"140320-15",2015-07-23,1.00772201850649
"140320-15",2015-07-24,1.0243378361616
"140320-15",2015-07-25,0.774778993883215
"140320-15",2015-07-26,1.28325750252616
"140320-15",2015-07-27,1.45149757848781
"140320-15",2015-07-28,1.46331475166402
"140320-15",2015-07-29,1.27625729899373
"140320-15",2015-07-30,1.3265956259968
"140320-15",2015-07-31,1.45267562696183
"140320-15",2015-08-01,1.33956622072447
"140320-15",2015-08-02,1.36781636679092
"140320-15",2015-08-03,1.38499479232041
"140320-15",2015-08-04,1.32995538255538
"140320-15",2015-08-05,1.20681414332125
"140320-15",2015-08-06,1.19390423564452
"140320-15",2015-08-07,1.23068336634693
"140320-15",2015-08-08,1.2897261372069
"140320-15",2015-08-09,1.1977082542247
"140320-15",2015-08-10,0.947564166750982
"140320-15",2015-08-11,1.39711006774562
"140320-15",2015-08-12,1.37039360477791
"140320-15",2015-08-13,1.40745447263999
"140320-15",2015-08-14,1.30013395585124
"140320-15",2015-08-15,1.48615842785574
"140320-15",2015-08-16,1.3603848436517
"140320-15",2015-08-17,1.53379009040733
"140320-15",2015-08-18,1.42650764690208
"140320-15",2015-08-19,1.44334517318925
"140320-15",2015-08-20,1.4576803559724
"140320-15",2015-08-21,1.18049545923863
"140320-15",2015-08-22,1.29434734866312
"140320-15",2015-08-23,1.32380387797121
"140320-15",2015-08-24,1.32995595479709
"140320-15",2015-08-25,1.31367644078423
"140320-15",2015-08-26,1.14269993539606
"140320-15",2015-08-27,1.03465263138898
"140320-15",2015-08-28,1.24828947890012
"140320-15",2015-08-29,1.17827228965165
"140320-15",2015-08-30,1.41697083624357
"140320-15",2015-08-31,1.36574236392632
"140340-15",2015-07-01,0.645282285019616
"140340-15",2015-07-02,0.426696176194134
"140340-15",2015-07-03,0.503042297996076
"140340-15",2015-07-04,0.504616751474833
"140340-15",2015-07-05,0.583258783163918
"140340-15",2015-07-06,0.839299574619858
"140340-15",2015-07-07,0.60697335054369
"140340-15",2015-07-08,0.379742213208425
"140340-15",2015-07-09,0.917916589654639
"140340-15",2015-07-10,1.05768419978864
"140340-15",2015-07-11,0.955345740501444
"140340-15",2015-07-12,1.04906246711208
"140340-15",2015-07-13,0.955848115833573
"140340-15",2015-07-14,0.741306617495254
"140340-15",2015-07-15,1.16614283838351
"140340-15",2015-07-16,0.98638106643964
"140340-15",2015-07-17,0.9974113669695
"140340-15",2015-07-18,1.02303259134595
"140340-15",2015-07-19,0.783959526765716
"140340-15",2015-07-20,0.908437911646079
"140340-15",2015-07-21,0.764015317718548
"140340-15",2015-07-22,0.920001231895091
"140340-15",2015-07-23,0.898108626683491
"140340-15",2015-07-24,0.694895140887306
