"PlotVisit","Species","Biomass","LifeForm"
"541.2015-08-21","EQUARV",0.00505747126436782,"forb"
"548.2015-07-27","EQUARV",15.4057142857143,"forb"
"551.2015-07-28","EQUARV",6.55913978494624,"forb"
"569.2014-08-19","EQUARV",0.149612403100775,"forb"
"571.2014-08-19","EQUARV",2.35925925925926,"forb"
"617.2014-08-13","EQUARV",0.392925170068027,"forb"
"618.2014-08-13","EQUARV",0.27047619047619,"forb"
"620.2015-07-29","EQUARV",13.5545029239766,"forb"
"623.2015-07-29","EQUARV",0.716040404040404,"forb"
"281.2015-08-21","EQUHYE",2.50666666666667,"forb"
"283.2015-08-21","EQUHYE",1.93333333333333,"forb"
"287.2015-08-17","EQUHYE",2.85575757575758,"forb"
"550.2015-07-27","EQUHYE",1.04888888888889,"forb"
"554.2015-07-28","EQUHYE",0.842962962962963,"forb"
"567.2014-08-19","EQUHYE",0.315373482726424,"forb"
"613.2015-08-31","EQUHYE",0.684554931836407,"forb"
"614.2015-08-31","EQUHYE",1.02619883040936,"forb"
"632.2014-08-25","EQUHYE",193.551111111111,"forb"
"635.2014-08-25","EQUHYE",0.658685450707645,"forb"
"444.2015-07-24","EQULAE",3.71170716995358,"forb"
"284.2015-07-16","EQUVAR",8.97814814814815,"forb"
"1019.2015-08-26","SOLMIS",3.76666666666667,"forb"
"1036.2015-07-17","SOLMIS",1.76533333333333,"forb"
"1039.2015-07-17","SOLMIS",0.128888888888889,"forb"
"1073.2015-08-26","SOLMIS",1.44,"forb"
"1075.2015-08-26","SOLMIS",0,"forb"
"1081.2015-07-28","SOLMIS",8.57777777777778,"forb"
"1082.2015-07-28","SOLMIS",2.62777777777778,"forb"
"1083.2015-07-28","SOLMIS",1.02,"forb"
"1085.2015-07-28","SOLMIS",16.0206060606061,"forb"
"131.2015-08-20","SOLMIS",0.06,"forb"
"134.2015-08-20","SOLMIS",0,"forb"
"151.2015-08-18","SOLMIS",2.08156862745098,"forb"
"303.2014-07-17","SOLMIS",7.752,"forb"
"364.2014-05-26","SOLMIS",0.957066666666667,"forb"
"364.2014-06-16","SOLMIS",4.27076923076923,"forb"
"364.2014-07-09","SOLMIS",1.17762962962963,"forb"
"364.2014-08-18","SOLMIS",0.4195670995671,"forb"
"364.2014-09-03","SOLMIS",0.938666666666667,"forb"
"364.2014-09-22","SOLMIS",1.84794871794872,"forb"
"364.2015-09-09","SOLMIS",1.6865,"forb"
"364.2015-09-23","SOLMIS",0.655238095238095,"forb"
"368.2014-08-18","SOLMIS",3.02114478114478,"forb"
"385.2015-08-05","SOLMIS",0.211111111111111,"forb"
"386.2015-08-05","SOLMIS",1.37111111111111,"forb"
"39.2015-08-20","SOLMIS",0.152820512820513,"forb"
"444.2015-07-24","SOLMIS",18.5585358497679,"forb"
"445.2015-07-24","SOLMIS",1.46234234234234,"forb"
"446.2015-07-24","SOLMIS",17.08,"forb"
"449.2014-08-28","SOLMIS",0.940740740740741,"forb"
"505.2015-07-17","SOLMIS",0,"forb"
"506.2015-07-17","SOLMIS",0.253333333333333,"forb"
"507.2015-07-17","SOLMIS",0.417904761904762,"forb"
"508.2015-07-17","SOLMIS",0.509090909090909,"forb"
"550.2015-07-27","SOLMIS",3.14666666666667,"forb"
"552.2015-07-28","SOLMIS",3.26666666666667,"forb"
"580.2014-08-20","SOLMIS",0.249230769230769,"forb"
"620.2015-07-29","SOLMIS",5.32115009746589,"forb"
"621.2015-07-29","SOLMIS",5.33793103448276,"forb"
"623.2015-07-29","SOLMIS",0.97260606060606,"forb"
"672.2014-07-15","SOLMIS",10.2865641025641,"forb"
"674.2014-07-16","SOLMIS",0.476363636363636,"forb"
"681.2014-06-23","SOLMIS",5.47826086956522,"forb"
"681.2015-05-28","SOLMIS",0.504615384615385,"forb"
"681.2015-06-16","SOLMIS",6.45161290322581,"forb"
"681.2015-07-03","SOLMIS",0.763218390804598,"forb"
"681.2015-08-07","SOLMIS",2.58181818181818,"forb"
"681.2015-09-09","SOLMIS",2.66,"forb"
"681.2015-09-23","SOLMIS",3.76,"forb"
"686.2015-09-23","SOLMIS",0.154285714285714,"forb"
"691.2015-08-25","SOLMIS",0.179487179487179,"forb"
"72.2014-07-16","SOLMIS",8.62611039794608,"forb"
"726.2015-08-12","SOLMIS",1.05333333333333,"forb"
"727.2015-08-12","SOLMIS",1.10564102564103,"forb"
"73.2014-07-15","SOLMIS",2.41612511671335,"forb"
"933.2014-07-16","SOLMIS",1.05333333333333,"forb"
"934.2014-07-16","SOLMIS",2.40350168350168,"forb"
"95.2015-07-20","SOLMIS",0.376666666666667,"forb"
"301.2014-07-17","POTARG",38.2702564102564,"forb"
"686.2015-05-20","POTARG",0.122222222222222,"forb"
"150.2014-07-22","POTGRA",0.695111111111111,"forb"
"318.2014-08-25","POTGRA",0.195555555555556,"forb"
"332.2014-07-23","POTREC",0.0218181818181818,"forb"
"333.2014-07-23","POTREC",4.74153846153846,"forb"
"335.2014-07-21","POTREC",2.78475095785441,"forb"
"337.2014-07-21","POTREC",2.70444444444444,"forb"
"340.2014-05-21","POTREC",1.2,"forb"
"340.2014-06-16","POTREC",0.025050505050505,"forb"
"340.2014-08-13","POTREC",1.43654320987654,"forb"
"340.2015-05-27","POTREC",2.50294573643411,"forb"
"340.2015-07-06","POTREC",2.35386973180077,"forb"
"364.2015-09-23","POTREC",0,"forb"
"368.2014-08-18","POTREC",1.27838383838384,"forb"
"379.2015-07-15","POTREC",14.5854545454545,"forb"
"380.2015-07-15","POTREC",3.25444444444444,"forb"
"381.2015-07-15","POTREC",0,"forb"
"383.2015-07-15","POTREC",0,"forb"
"384.2015-08-05","POTREC",2.19151515151515,"forb"
"386.2015-08-05","POTREC",2.83288888888889,"forb"
"475.2015-07-30","POTREC",0.0506666666666667,"forb"
"506.2015-07-17","POTREC",0.117777777777778,"forb"
"513.2014-07-23","POTREC",0.493333333333333,"forb"
"514.2014-07-23","POTREC",1.83111111111111,"forb"
"682.2015-05-20","POTREC",0.0481159420289855,"forb"
"686.2015-07-15","POTREC",0.117777777777778,"forb"
"691.2015-08-25","POTREC",0.223492063492063,"forb"
"1016.2015-08-26","BROTEC",2.73523809523809,"graminoid"
"1017.2015-08-26","BROTEC",0.435151515151515,"graminoid"
"1018.2015-08-26","BROTEC",0.0977777777777778,"graminoid"
"1020.2015-08-26","BROTEC",6.87619047619047,"graminoid"
"1036.2015-07-17","BROTEC",1.02311111111111,"graminoid"
"1044.2015-08-13","BROTEC",0.339047619047619,"graminoid"
"1072.2015-08-26","BROTEC",3.3775632183908,"graminoid"
"1087.2015-08-03","BROTEC",0.431111111111111,"graminoid"
"1095.2015-08-07","BROTEC",5.98333333333333,"graminoid"
"1200.2015-07-16","BROTEC",3.77165165165165,"graminoid"
"1203.2015-07-16","BROTEC",2.62755555555556,"graminoid"
"1206.2015-07-16","BROTEC",2.00565656565657,"graminoid"
"1207.2015-07-31","BROTEC",8.14703296703297,"graminoid"
"1208.2015-07-31","BROTEC",16.9626794258373,"graminoid"
"1209.2015-07-31","BROTEC",3.27,"graminoid"
"1210.2015-08-27","BROTEC",17.5109260150859,"graminoid"
"1211.2015-08-27","BROTEC",4.27097643097643,"graminoid"
"1212.2015-07-21","BROTEC",0.822626262626263,"graminoid"
"1213.2015-07-21","BROTEC",14.4304026468156,"graminoid"
"1214.2015-07-21","BROTEC",1.27022222222222,"graminoid"
"1215.2015-07-21","BROTEC",2.93931034482759,"graminoid"
"1216.2015-07-21","BROTEC",0.745287356321839,"graminoid"
"1217.2015-07-31","BROTEC",4.21207843137255,"graminoid"
"1218.2015-07-31","BROTEC",2.80048484848485,"graminoid"
"1219.2015-07-31","BROTEC",1.20964102564103,"graminoid"
"1221.2015-07-31","BROTEC",7.55919191919192,"graminoid"
"1227.2015-07-22","BROTEC",2.28615384615385,"graminoid"
"1228.2015-07-22","BROTEC",4.32209523809524,"graminoid"
"1229.2015-07-22","BROTEC",1.36761904761905,"graminoid"
"1230.2015-07-22","BROTEC",0.413333333333333,"graminoid"
"1231.2015-07-22","BROTEC",9.75047619047619,"graminoid"
"154.2015-08-18","BROTEC",4.38033333333333,"graminoid"
"174.2014-08-12","BROTEC",0,"graminoid"
"291.2014-08-14","BROTEC",18.8031822286437,"graminoid"
"294.2014-08-14","BROTEC",0.370666666666667,"graminoid"
"304.2014-07-17","BROTEC",5.9768115942029,"graminoid"
"307.2014-08-04","BROTEC",25.4322794339054,"graminoid"
"308.2014-08-04","BROTEC",19.4234239316239,"graminoid"
"309.2014-08-04","BROTEC",2.63972305638972,"graminoid"
"310.2014-08-11","BROTEC",7.0808547008547,"graminoid"
"311.2014-08-11","BROTEC",10.456,"graminoid"
"313.2014-08-11","BROTEC",9.4504303030303,"graminoid"
"314.2014-08-11","BROTEC",30.217825311943,"graminoid"
"315.2014-08-25","BROTEC",19.7884057971014,"graminoid"
"316.2014-08-25","BROTEC",4.78962962962963,"graminoid"
"318.2014-08-25","BROTEC",2.03041572184429,"graminoid"
"319.2014-08-25","BROTEC",18.224126984127,"graminoid"
"322.2014-09-04","BROTEC",0.56,"graminoid"
"323.2014-06-09","BROTEC",11.2549019607843,"graminoid"
"323.2014-06-30","BROTEC",4.71885521885522,"graminoid"
"323.2014-09-04","BROTEC",5.58285714285714,"graminoid"
"325.2014-05-27","BROTEC",38.784149741139,"graminoid"
"325.2014-06-16","BROTEC",27.1344444444444,"graminoid"
"325.2014-07-10","BROTEC",39.859837398374,"graminoid"
"325.2014-08-12","BROTEC",22.0197504456328,"graminoid"
"325.2014-09-03","BROTEC",14.3286956521739,"graminoid"
"325.2014-09-22","BROTEC",7.09794871794872,"graminoid"
"325.2015-05-25","BROTEC",1.97102157102157,"graminoid"
"325.2015-06-15","BROTEC",7.03980392156863,"graminoid"
"325.2015-07-06","BROTEC",2.13311111111111,"graminoid"
"325.2015-08-05","BROTEC",1.59687645687646,"graminoid"
"325.2015-09-11","BROTEC",1.31219047619048,"graminoid"
"325.2015-09-23","BROTEC",2.83240740740741,"graminoid"
"326.2014-05-20","BROTEC",0.544110384894699,"graminoid"
"326.2014-06-16","BROTEC",3.6,"graminoid"
"326.2014-07-10","BROTEC",2.31877192982456,"graminoid"
"326.2014-08-12","BROTEC",1.8875,"graminoid"
"326.2014-09-03","BROTEC",1.32428070175439,"graminoid"
"326.2015-05-25","BROTEC",1.71574074074074,"graminoid"
"326.2015-06-15","BROTEC",2.88220364176886,"graminoid"
"326.2015-07-06","BROTEC",2.9175,"graminoid"
"326.2015-08-05","BROTEC",0.601258318209316,"graminoid"
"326.2015-09-11","BROTEC",1.56593406593407,"graminoid"
"326.2015-09-23","BROTEC",0.645,"graminoid"
"327.2014-08-12","BROTEC",20.48,"graminoid"
"328.2014-08-12","BROTEC",26.3422222222222,"graminoid"
"329.2014-08-12","BROTEC",17.96,"graminoid"
"330.2014-07-23","BROTEC",8.56700854700855,"graminoid"
"331.2014-07-21","BROTEC",20.9624521072797,"graminoid"
"333.2014-07-23","BROTEC",78.4298099415205,"graminoid"
"334.2014-07-23","BROTEC",14.6139682539683,"graminoid"
"335.2014-07-21","BROTEC",26.0025598011805,"graminoid"
"336.2014-07-21","BROTEC",24.3551315789474,"graminoid"
"337.2014-07-21","BROTEC",7.9415,"graminoid"
"338.2014-07-21","BROTEC",6.89777777777778,"graminoid"
"339.2014-07-21","BROTEC",1.78782608695652,"graminoid"
"340.2014-05-21","BROTEC",15.544380952381,"graminoid"
"340.2014-06-16","BROTEC",3.04419047619048,"graminoid"
"340.2014-07-10","BROTEC",5.57272727272727,"graminoid"
"340.2014-08-13","BROTEC",13.1964705882353,"graminoid"
"340.2014-09-03","BROTEC",0.806769230769231,"graminoid"
"340.2015-05-27","BROTEC",3.61952107279694,"graminoid"
"340.2015-06-16","BROTEC",4.19146128504619,"graminoid"
"340.2015-07-06","BROTEC",3.51292592592593,"graminoid"
"340.2015-08-07","BROTEC",1.56042222222222,"graminoid"
"340.2015-09-09","BROTEC",1.87595238095238,"graminoid"
"340.2015-09-23","BROTEC",1.09309523809524,"graminoid"
"341.2014-08-13","BROTEC",0.34,"graminoid"
"342.2014-08-13","BROTEC",1.96083594566353,"graminoid"
"343.2014-08-13","BROTEC",2.97773015873016,"graminoid"
"344.2014-05-21","BROTEC",3.92977257959714,"graminoid"
"344.2014-06-16","BROTEC",9.16258224068471,"graminoid"
"344.2014-07-10","BROTEC",1.48615384615385,"graminoid"
"344.2014-08-13","BROTEC",1.98838709677419,"graminoid"
"344.2014-09-03","BROTEC",3.11380952380952,"graminoid"
"344.2014-09-22","BROTEC",3.59282051282051,"graminoid"
"344.2015-05-27","BROTEC",2.16824167946749,"graminoid"
"344.2015-06-16","BROTEC",0.532649572649573,"graminoid"
"344.2015-07-06","BROTEC",1.63553140096618,"graminoid"
"344.2015-08-07","BROTEC",1.19811153246906,"graminoid"
"344.2015-09-09","BROTEC",1.91789473684211,"graminoid"
"344.2015-09-23","BROTEC",0.314385964912281,"graminoid"
"345.2015-07-23","BROTEC",2.2394188034188,"graminoid"
"347.2015-07-23","BROTEC",1.50833333333333,"graminoid"
"348.2015-07-23","BROTEC",0.91978835978836,"graminoid"
"349.2015-07-23","BROTEC",1.48257246376812,"graminoid"
"359.2014-07-23","BROTEC",29.7955116778646,"graminoid"
"360.2014-07-23","BROTEC",45.0813260869565,"graminoid"
"362.2014-07-23","BROTEC",4.56811081638668,"graminoid"
"364.2014-06-16","BROTEC",1.36106666666667,"graminoid"
"364.2014-07-09","BROTEC",7.39842000568343,"graminoid"
"364.2014-08-18","BROTEC",9.38979266347688,"graminoid"
"364.2014-09-03","BROTEC",5.18465608465608,"graminoid"
"364.2014-09-22","BROTEC",6.29154761904762,"graminoid"
"364.2015-05-26","BROTEC",1.13013333333333,"graminoid"
"364.2015-06-17","BROTEC",6.23577777777778,"graminoid"
"364.2015-07-07","BROTEC",2.78130808080808,"graminoid"
"364.2015-08-06","BROTEC",15.2255112255112,"graminoid"
"364.2015-09-09","BROTEC",2.55851851851852,"graminoid"
"367.2014-05-26","BROTEC",15.6648888888889,"graminoid"
"367.2014-06-16","BROTEC",27.9154734219269,"graminoid"
"367.2014-07-09","BROTEC",10.2503910068426,"graminoid"
"367.2014-08-18","BROTEC",10.7096904024768,"graminoid"
"367.2014-09-03","BROTEC",11.3966231884058,"graminoid"
"367.2014-09-22","BROTEC",17.6819444444444,"graminoid"
"367.2015-05-26","BROTEC",0.990274509803922,"graminoid"
"367.2015-06-17","BROTEC",3.03851851851852,"graminoid"
"367.2015-07-07","BROTEC",13.1939775910364,"graminoid"
"367.2015-08-06","BROTEC",9.23093231162197,"graminoid"
"367.2015-09-09","BROTEC",3.52666666666667,"graminoid"
"367.2015-09-23","BROTEC",5.76984704184704,"graminoid"
"374.2014-07-18","BROTEC",3.86177777777778,"graminoid"
"375.2014-07-17","BROTEC",0.613333333333333,"graminoid"
"376.2014-07-17","BROTEC",26.0074074074074,"graminoid"
"378.2014-07-18","BROTEC",5.79472463768116,"graminoid"
"379.2015-07-15","BROTEC",23.4577941577942,"graminoid"
"385.2015-08-05","BROTEC",0.332727272727273,"graminoid"
"387.2015-08-05","BROTEC",1.53654150197628,"graminoid"
"401.2014-07-18","BROTEC",5.98071348940914,"graminoid"
"402.2014-07-18","BROTEC",9.0974358974359,"graminoid"
"449.2014-08-28","BROTEC",0.15,"graminoid"
"450.2014-08-28","BROTEC",1.25333333333333,"graminoid"
"465.2014-08-12","BROTEC",3.32444444444444,"graminoid"
"466.2014-08-12","BROTEC",3.98886274509804,"graminoid"
"475.2015-07-30","BROTEC",0.281904761904762,"graminoid"
"476.2015-07-30","BROTEC",0.375,"graminoid"
"477.2015-07-30","BROTEC",4,"graminoid"
"481.2014-08-05","BROTEC",26.3523809523809,"graminoid"
"482.2014-08-05","BROTEC",0.740392156862745,"graminoid"
"483.2014-08-05","BROTEC",3.40904761904762,"graminoid"
"484.2014-08-05","BROTEC",9.52594516594517,"graminoid"
"485.2014-08-05","BROTEC",3.17861111111111,"graminoid"
"486.2015-08-18","BROTEC",0.92,"graminoid"
"495.2014-08-05","BROTEC",20.66,"graminoid"
"496.2014-08-05","BROTEC",9.34311111111111,"graminoid"
"497.2014-08-05","BROTEC",17.1145253657018,"graminoid"
"498.2014-07-31","BROTEC",5.80454271604938,"graminoid"
"499.2014-07-31","BROTEC",28.9683055238095,"graminoid"
"508.2015-07-17","BROTEC",1.49259259259259,"graminoid"
"513.2014-07-23","BROTEC",15.5435185185185,"graminoid"
"514.2014-07-23","BROTEC",1.65666666666667,"graminoid"
"516.2014-07-23","BROTEC",14.0485079365079,"graminoid"
"522.2015-08-28","BROTEC",0.392592592592592,"graminoid"
"523.2015-08-28","BROTEC",2.33212121212121,"graminoid"
"524.2015-08-28","BROTEC",6.62133333333333,"graminoid"
"525.2015-08-28","BROTEC",0.373333333333333,"graminoid"
"527.2014-08-06","BROTEC",10.3866666666667,"graminoid"
"529.2014-08-06","BROTEC",3.09066666666667,"graminoid"
"530.2014-08-06","BROTEC",7.46933333333333,"graminoid"
"5325.2015-08-05","BROTEC",1.59687645687646,"graminoid"
"5326.2015-08-05","BROTEC",0.601258318209316,"graminoid"
"5340.2015-08-07","BROTEC",1.56042222222222,"graminoid"
"5344.2015-08-07","BROTEC",1.19811153246906,"graminoid"
"5364.2015-08-06","BROTEC",15.2255112255112,"graminoid"
"5367.2015-08-06","BROTEC",9.23093231162197,"graminoid"
"628.2015-07-20","BROTEC",3.68,"graminoid"
"629.2015-07-20","BROTEC",1.71171717171717,"graminoid"
"630.2015-07-20","BROTEC",2.38994652406417,"graminoid"
"631.2015-07-20","BROTEC",0.889090909090909,"graminoid"
"658.2015-08-27","BROTEC",0.146666666666667,"graminoid"
"660.2015-08-27","BROTEC",1.94,"graminoid"
"672.2014-07-15","BROTEC",1.58533333333333,"graminoid"
"680.2014-07-09","BROTEC",0.895714285714286,"graminoid"
"680.2015-08-07","BROTEC",0.00666666666666667,"graminoid"
"681.2014-09-23","BROTEC",7.53904761904762,"graminoid"
"681.2015-05-28","BROTEC",0.543589743589744,"graminoid"
"681.2015-06-16","BROTEC",0.577435897435897,"graminoid"
"681.2015-07-03","BROTEC",0.761212121212121,"graminoid"
"682.2015-05-20","BROTEC",1.96,"graminoid"
"682.2015-07-02","BROTEC",0.112380952380952,"graminoid"
"682.2015-09-09","BROTEC",0.920740740740741,"graminoid"
"683.2015-07-15","BROTEC",1.78337523043405,"graminoid"
"684.2015-07-15","BROTEC",1.01846153846154,"graminoid"
"685.2015-07-15","BROTEC",4.62431077694236,"graminoid"
"686.2015-09-09","BROTEC",1.36666666666667,"graminoid"
"690.2015-08-25","BROTEC",2.16751515151515,"graminoid"
"691.2015-08-25","BROTEC",1.03460591133005,"graminoid"
"693.2015-08-25","BROTEC",1.9,"graminoid"
"695.2015-08-25","BROTEC",6.52711111111111,"graminoid"
"696.2015-08-25","BROTEC",16.4992592592593,"graminoid"
"697.2015-08-25","BROTEC",0.635459770114942,"graminoid"
"699.2015-08-25","BROTEC",0.825614035087719,"graminoid"
"709.2014-07-30","BROTEC",1.38968660968661,"graminoid"
"711.2014-07-30","BROTEC",4.60645161290322,"graminoid"
"712.2014-07-30","BROTEC",2.15822222222222,"graminoid"
"722.2014-07-29","BROTEC",2.00654545454545,"graminoid"
"723.2014-07-28","BROTEC",2.32777777777778,"graminoid"
"793.2014-08-21","BROTEC",0.0476190476190476,"graminoid"
"796.2014-07-31","BROTEC",10.9777777777778,"graminoid"
"800.2014-07-25","BROTEC",5.36,"graminoid"
"802.2014-07-25","BROTEC",5.23675213675214,"graminoid"
"824.2015-08-12","BROTEC",3.51555555555556,"graminoid"
"825.2015-08-12","BROTEC",7.1,"graminoid"
"826.2015-08-12","BROTEC",6.35063247863248,"graminoid"
"827.2015-08-12","BROTEC",26.8230239651416,"graminoid"
"844.2014-07-24","BROTEC",9.47333333333333,"graminoid"
"846.2014-07-24","BROTEC",11.6483333333333,"graminoid"
"951.2014-08-20","BROTEC",10.7885714285714,"graminoid"
"953.2014-08-08","BROTEC",5.83207070707071,"graminoid"
"954.2014-08-07","BROTEC",0.26962962962963,"graminoid"
"955.2014-08-18","BROTEC",0.0833333333333333,"graminoid"
"1202.2015-07-16","MEDSAT",0,"forb"
"1214.2015-07-21","MEDSAT",0.286666666666667,"forb"
"1219.2015-07-31","MEDSAT",2.60102380952381,"forb"
"1246.2015-08-31","MEDSAT",0,"forb"
"1247.2015-08-24","MEDSAT",79.9272837332343,"forb"
"1248.2015-08-24","MEDSAT",0.738723404255319,"forb"
"1249.2015-08-24","MEDSAT",2.82031746031746,"forb"
"1250.2015-08-24","MEDSAT",42.7759829059829,"forb"
"1251.2015-08-24","MEDSAT",121.845109515746,"forb"
"1252.2015-08-31","MEDSAT",271.456188552189,"forb"
"1254.2015-08-03","MEDSAT",10.3513397172823,"forb"
"1257.2015-08-03","MEDSAT",81.4492425640079,"forb"
"1258.2015-08-27","MEDSAT",388.184252188914,"forb"
"1260.2015-08-17","MEDSAT",19.531520975482,"forb"
"1261.2015-08-17","MEDSAT",6.5215873015873,"forb"
"1262.2015-08-17","MEDSAT",17.3321789321789,"forb"
"1263.2015-08-17","MEDSAT",24.1856209150327,"forb"
"1264.2015-08-17","MEDSAT",27.1845901639344,"forb"
"1265.2015-08-27","MEDSAT",20.1362193362193,"forb"
"1266.2015-08-27","MEDSAT",15.3530952380952,"forb"
"1267.2015-08-27","MEDSAT",43.5716402116402,"forb"
"1268.2015-08-31","MEDSAT",61.0936507936508,"forb"
"1269.2015-08-31","MEDSAT",50.6888568644137,"forb"
"959.2014-08-22","MEDSAT",263.013333333333,"forb"
"960.2014-08-22","MEDSAT",421.321786941581,"forb"
"1207.2015-07-31","STICOM",0.555384615384615,"graminoid"
"1209.2015-07-31","STICOM",15.5184615384615,"graminoid"
"285.2015-07-16","STICOM",5.43435897435897,"graminoid"
"294.2014-08-14","STICOM",1.07733333333333,"graminoid"
"310.2014-08-11","STICOM",1.12,"graminoid"
"311.2014-08-11","STICOM",12.1782222222222,"graminoid"
"313.2014-08-11","STICOM",14.5045454545455,"graminoid"
"314.2014-08-11","STICOM",1.3529055258467,"graminoid"
"315.2014-08-25","STICOM",8.903961352657,"graminoid"
"316.2014-08-25","STICOM",1.02666666666667,"graminoid"
"318.2014-08-25","STICOM",25.6617896389325,"graminoid"
"323.2014-06-09","STICOM",11.2156862745098,"graminoid"
"323.2014-06-30","STICOM",25.0443097643098,"graminoid"
"323.2014-09-04","STICOM",22.5060985797828,"graminoid"
"325.2014-08-12","STICOM",6.72242424242424,"graminoid"
"325.2015-05-25","STICOM",1.77396825396825,"graminoid"
"325.2015-06-15","STICOM",1.55166666666667,"graminoid"
"325.2015-07-06","STICOM",1.48933333333333,"graminoid"
"325.2015-08-05","STICOM",1.02051282051282,"graminoid"
"325.2015-09-11","STICOM",0.02,"graminoid"
"325.2015-09-23","STICOM",0.665925925925926,"graminoid"
"326.2014-05-20","STICOM",4.08978939724038,"graminoid"
"326.2014-06-16","STICOM",31.7652173913044,"graminoid"
"326.2014-07-10","STICOM",25.8128289473684,"graminoid"
"326.2014-08-12","STICOM",23.3708646616541,"graminoid"
"326.2014-09-03","STICOM",16.0849512670565,"graminoid"
"326.2014-09-22","STICOM",8.71490287490287,"graminoid"
"326.2015-05-25","STICOM",7.48111111111111,"graminoid"
"326.2015-06-15","STICOM",12.2942586399108,"graminoid"
"326.2015-07-06","STICOM",10.865,"graminoid"
"326.2015-08-05","STICOM",10.835325922565,"graminoid"
"326.2015-09-11","STICOM",9.60695970695971,"graminoid"
"326.2015-09-23","STICOM",3.425,"graminoid"
"327.2014-08-12","STICOM",7.13333333333333,"graminoid"
"332.2014-07-23","STICOM",0.617401129943503,"graminoid"
"334.2014-07-23","STICOM",3.88393650793651,"graminoid"
"335.2014-07-21","STICOM",2.74339111525318,"graminoid"
"336.2014-07-21","STICOM",4.14385964912281,"graminoid"
"337.2014-07-21","STICOM",6.86416666666667,"graminoid"
"338.2014-07-21","STICOM",1.856,"graminoid"
"339.2014-07-21","STICOM",5.8935652173913,"graminoid"
"359.2014-07-23","STICOM",2.54934137757667,"graminoid"
"360.2014-07-23","STICOM",2.56655797101449,"graminoid"
"374.2014-07-18","STICOM",1.09733333333333,"graminoid"
"375.2014-07-17","STICOM",0.613333333333333,"graminoid"
"379.2015-07-15","STICOM",3.25901173901174,"graminoid"
"401.2014-07-18","STICOM",4.01787948131198,"graminoid"
"5325.2015-08-05","STICOM",1.02051282051282,"graminoid"
"5326.2015-08-05","STICOM",10.835325922565,"graminoid"
"658.2015-08-27","STICOM",0.493333333333333,"graminoid"
"1022.2015-07-28","BALSAG",1.17460317460317,"forb"
"1034.2015-07-28","BALSAG",2.13333333333333,"forb"
"1039.2015-07-17","BALSAG",9.9843137254902,"forb"
"1081.2015-07-28","BALSAG",1.71555555555556,"forb"
"1082.2015-07-28","BALSAG",1.31888888888889,"forb"
"1090.2015-08-03","BALSAG",0,"forb"
"1104.2015-08-11","BALSAG",0,"forb"
"134.2015-08-20","BALSAG",2.26666666666667,"forb"
"151.2015-08-18","BALSAG",0.08,"forb"
"153.2015-08-18","BALSAG",6.952,"forb"
"154.2015-08-18","BALSAG",23.1142592592593,"forb"
"172.2014-08-12","BALSAG",2.37714285714286,"forb"
"174.2014-08-12","BALSAG",8.03244444444444,"forb"
"310.2014-08-11","BALSAG",9.38095238095238,"forb"
"314.2014-08-11","BALSAG",1.12727272727273,"forb"
"325.2014-08-12","BALSAG",2.93833333333333,"forb"
"325.2014-09-22","BALSAG",1.24857142857143,"forb"
"325.2015-05-25","BALSAG",4.47222222222222,"forb"
"325.2015-06-15","BALSAG",26.5618300653595,"forb"
"325.2015-07-06","BALSAG",6.01666666666667,"forb"
"327.2014-08-12","BALSAG",4.00666666666667,"forb"
"329.2014-08-12","BALSAG",4.72444444444444,"forb"
"330.2014-07-23","BALSAG",16.9333333333333,"forb"
"332.2014-07-23","BALSAG",0.109090909090909,"forb"
"333.2014-07-23","BALSAG",16.626507515473,"forb"
"334.2014-07-23","BALSAG",3.1015873015873,"forb"
"336.2014-07-21","BALSAG",60.8606060606061,"forb"
"338.2014-07-21","BALSAG",3.2,"forb"
"340.2014-05-21","BALSAG",0.0711111111111111,"forb"
"340.2014-06-16","BALSAG",0.375757575757576,"forb"
"340.2014-08-13","BALSAG",35.9135802469136,"forb"
"340.2014-09-22","BALSAG",51.5925925925926,"forb"
"340.2015-05-27","BALSAG",50.0589147286822,"forb"
"340.2015-06-16","BALSAG",38.258064516129,"forb"
"340.2015-07-06","BALSAG",2.32222222222222,"forb"
"340.2015-08-07","BALSAG",0,"forb"
"340.2015-09-09","BALSAG",28.929,"forb"
"340.2015-09-23","BALSAG",16.3615411255411,"forb"
"342.2014-08-13","BALSAG",40.4352941176471,"forb"
"343.2014-08-13","BALSAG",63.616,"forb"
"344.2014-05-21","BALSAG",7.12490079365079,"forb"
"344.2014-06-16","BALSAG",17.685,"forb"
"344.2014-07-10","BALSAG",3.27228070175439,"forb"
"344.2014-08-13","BALSAG",23.2507936507936,"forb"
"344.2014-09-03","BALSAG",11.0459259259259,"forb"
"344.2014-09-22","BALSAG",14.6444444444444,"forb"
"344.2015-05-27","BALSAG",101.596127946128,"forb"
"344.2015-06-16","BALSAG",20.7649655172414,"forb"
"344.2015-07-06","BALSAG",21.0792592592593,"forb"
"344.2015-08-07","BALSAG",13.6906204906205,"forb"
"344.2015-09-09","BALSAG",25.4511111111111,"forb"
"344.2015-09-23","BALSAG",9.45282913165266,"forb"
"345.2015-07-23","BALSAG",1.50666666666667,"forb"
"346.2015-07-23","BALSAG",0.989629629629629,"forb"
"347.2015-07-23","BALSAG",5.06222222222222,"forb"
